age,speed_limit,restraint,light,vehicle_age,rural,body_class,y
48,30,belted,dusk,8,N,suv,1
23,40,belted,dark_lighted,18,N,pickup,1
75,40,unrestrained,dawn,17,Y,passenger_car,4
20,70,belted,dawn,3,N,van,1
80,75,unrestrained,dark_lighted,6,N,motorcycle,3
60,40,belted,dawn,10,N,passenger_car,2
78,75,belted,dawn,12,Y,pickup,3
44,70,belted,dusk,11,N,suv,1
30,30,belted,dusk,1,N,suv,1
49,75,belted,dark_unlighted,14,Y,van,3
73,75,belted,dusk,24,N,van,2
76,70,belted,dawn,19,Y,van,3
31,55,belted,dusk,10,Y,passenger_car,2
48,30,belted,dusk,16,N,passenger_car,1
82,55,belted,dark_lighted,1,N,pickup,2
61,40,belted,daylight,5,Y,passenger_car,2
76,70,belted,dusk,16,Y,pickup,2
26,55,unrestrained,dawn,23,Y,passenger_car,2
83,55,belted,daylight,19,Y,motorcycle,2
75,75,belted,dawn,5,N,van,2
81,65,belted,dawn,16,N,motorcycle,2
37,55,belted,daylight,19,Y,motorcycle,3
63,70,belted,dusk,22,N,passenger_car,2
32,65,belted,dark_lighted,23,N,pickup,1
33,55,belted,dark_lighted,12,N,pickup,1
75,75,belted,dark_unlighted,15,Y,pickup,3
76,70,belted,dawn,9,N,motorcycle,4
30,30,belted,dark_unlighted,12,Y,motorcycle,3
32,75,belted,dusk,20,Y,passenger_car,2
75,55,belted,daylight,17,N,passenger_car,1
27,55,unrestrained,daylight,5,Y,suv,3
45,55,belted,dusk,9,N,passenger_car,2
21,65,belted,dawn,11,N,pickup,1
76,30,belted,dark_unlighted,21,N,van,1
51,65,belted,dusk,22,Y,suv,2
76,70,unrestrained,daylight,6,Y,pickup,2
71,65,belted,dusk,25,N,pickup,1
19,65,unrestrained,dark_unlighted,17,N,motorcycle,4
23,70,belted,dark_unlighted,4,Y,passenger_car,2
86,30,belted,daylight,22,N,van,1
67,75,belted,dawn,8,N,suv,2
48,30,belted,dark_lighted,19,N,passenger_car,1
84,55,belted,dawn,8,Y,motorcycle,4
80,75,belted,dark_lighted,20,Y,motorcycle,3
23,55,belted,dark_lighted,5,N,passenger_car,1
78,30,belted,dark_lighted,4,N,van,2
59,75,belted,dark_lighted,6,Y,pickup,3
69,55,unrestrained,dusk,4,N,suv,1
43,55,belted,daylight,12,Y,suv,1
45,30,belted,daylight,11,Y,motorcycle,2
49,70,belted,daylight,18,Y,passenger_car,1
60,70,belted,daylight,12,Y,passenger_car,2
84,55,belted,dusk,13,Y,pickup,1
32,65,belted,dark_lighted,22,N,pickup,1
20,30,belted,daylight,19,N,motorcycle,2
35,75,belted,dusk,2,N,motorcycle,2
34,75,belted,dark_unlighted,7,N,pickup,2
16,55,belted,dawn,9,N,van,1
66,30,belted,dawn,18,N,motorcycle,2
77,55,belted,daylight,21,N,pickup,1
81,75,belted,dark_unlighted,24,N,pickup,2
18,40,belted,dusk,3,N,suv,1
45,70,belted,daylight,17,N,pickup,2
80,40,unrestrained,dusk,11,N,van,3
30,65,belted,dawn,22,N,passenger_car,1
42,30,unrestrained,dawn,1,N,suv,1
24,55,belted,daylight,22,Y,van,2
55,40,belted,dawn,23,N,suv,1
68,55,belted,dark_unlighted,2,N,van,3
70,70,belted,daylight,9,N,pickup,1
70,65,unrestrained,dark_unlighted,4,N,pickup,2
51,40,belted,dawn,1,Y,motorcycle,3
76,70,belted,daylight,9,N,van,1
26,75,belted,daylight,20,Y,pickup,2
53,70,belted,dusk,5,N,suv,2
61,30,belted,dusk,17,Y,pickup,1
23,40,belted,dawn,23,N,pickup,1
17,65,belted,dark_unlighted,16,Y,suv,1
18,40,belted,dawn,2,N,suv,1
49,70,belted,dark_unlighted,9,N,passenger_car,1
42,75,unrestrained,dark_lighted,11,Y,motorcycle,3
32,55,belted,dusk,9,N,suv,1
36,30,unrestrained,daylight,19,Y,passenger_car,2
41,40,belted,dark_lighted,7,Y,pickup,1
29,65,belted,dark_lighted,7,Y,passenger_car,2
71,55,belted,dark_lighted,20,N,motorcycle,1
69,70,belted,dark_unlighted,19,Y,motorcycle,3
38,70,belted,dusk,24,N,pickup,1
57,40,unrestrained,dark_lighted,6,N,motorcycle,3
42,30,belted,dark_unlighted,7,N,suv,1
63,55,belted,dark_lighted,8,N,passenger_car,1
40,65,belted,dawn,14,N,passenger_car,1
40,70,belted,dark_unlighted,19,N,pickup,1
21,40,unrestrained,dusk,3,N,van,1
46,30,unrestrained,dark_lighted,17,N,van,1
67,40,belted,daylight,5,Y,suv,1
84,30,belted,daylight,19,Y,pickup,2
33,65,belted,dark_lighted,6,Y,van,2
78,30,belted,dawn,6,N,motorcycle,1
71,70,belted,dark_lighted,19,Y,motorcycle,2
85,65,belted,dusk,19,Y,passenger_car,1
32,40,belted,dark_unlighted,5,Y,passenger_car,2
23,40,belted,dawn,19,N,van,1
60,65,belted,dawn,8,Y,pickup,3
43,75,belted,daylight,24,Y,passenger_car,3
32,75,belted,dark_lighted,20,Y,passenger_car,1
43,65,belted,dark_unlighted,13,N,passenger_car,1
74,70,unrestrained,dusk,17,N,passenger_car,2
66,70,belted,dawn,24,N,passenger_car,1
56,70,belted,dawn,2,Y,pickup,1
62,40,belted,dusk,6,N,motorcycle,1
77,70,belted,daylight,15,Y,suv,3
77,55,belted,dark_lighted,11,Y,van,1
49,30,unrestrained,dark_lighted,14,N,passenger_car,1
64,70,belted,dark_unlighted,3,Y,van,3
72,30,belted,dawn,10,N,suv,1
85,40,belted,dawn,10,Y,motorcycle,3
55,70,belted,daylight,18,N,suv,2
30,70,unrestrained,daylight,17,N,suv,1
69,75,belted,dark_unlighted,15,Y,motorcycle,4
82,55,unrestrained,daylight,2,Y,van,3
56,70,belted,dark_lighted,19,N,passenger_car,3
71,70,belted,daylight,9,N,van,1
61,65,belted,dark_unlighted,3,Y,passenger_car,2
56,30,belted,dawn,2,N,suv,1
86,40,belted,daylight,23,N,motorcycle,3
86,40,belted,daylight,17,N,motorcycle,2
51,70,belted,daylight,20,N,passenger_car,2
67,75,belted,dark_lighted,17,N,pickup,3
46,40,belted,dusk,15,N,pickup,1
40,75,belted,dark_unlighted,23,N,passenger_car,2
59,75,unrestrained,dark_unlighted,6,N,passenger_car,2
44,55,belted,dawn,17,N,van,2
56,55,unrestrained,dawn,12,N,suv,3
44,55,belted,daylight,3,N,passenger_car,1
83,30,unrestrained,dusk,22,N,van,2
52,70,belted,daylight,21,N,van,1
64,70,belted,dusk,12,N,suv,1
70,70,belted,daylight,19,Y,pickup,2
53,55,belted,dusk,8,N,passenger_car,1
71,70,belted,dusk,19,Y,pickup,3
54,30,unrestrained,dusk,8,N,pickup,2
71,40,unrestrained,daylight,12,Y,passenger_car,2
42,75,unrestrained,dawn,5,Y,motorcycle,3
61,40,belted,daylight,23,Y,pickup,1
31,55,belted,dawn,6,Y,motorcycle,3
28,65,belted,dawn,6,N,passenger_car,1
16,75,belted,daylight,23,N,van,1
60,70,belted,dark_lighted,4,Y,passenger_car,2
85,55,belted,dark_unlighted,4,Y,pickup,3
81,70,belted,daylight,14,N,pickup,1
20,40,belted,dark_unlighted,3,N,suv,2
20,40,belted,dawn,7,N,pickup,1
50,75,belted,daylight,10,N,suv,2
44,40,unrestrained,dark_unlighted,1,N,motorcycle,2
54,75,unrestrained,dark_unlighted,1,Y,pickup,3
17,40,belted,dawn,6,N,passenger_car,1
60,75,belted,dawn,4,N,passenger_car,3
53,30,unrestrained,dawn,11,N,passenger_car,1
62,70,belted,dark_lighted,15,N,passenger_car,2
64,70,belted,dawn,3,N,motorcycle,3
18,70,belted,daylight,2,Y,passenger_car,1
45,65,belted,daylight,22,N,pickup,1
68,55,unrestrained,dawn,14,N,van,3
73,40,belted,daylight,2,Y,passenger_car,1
80,70,unrestrained,dark_unlighted,21,Y,passenger_car,5
79,65,belted,dusk,20,N,motorcycle,3
62,70,belted,dark_unlighted,2,N,motorcycle,3
45,65,belted,dark_lighted,6,Y,pickup,1
34,70,belted,dusk,10,N,van,2
76,65,unrestrained,dusk,8,N,pickup,3
60,55,belted,dark_unlighted,15,N,van,3
70,70,belted,dark_unlighted,11,N,pickup,2
43,55,belted,dusk,5,N,van,2
69,40,belted,dark_unlighted,3,N,passenger_car,1
69,65,belted,dawn,11,Y,pickup,3
27,55,unrestrained,dark_lighted,16,N,suv,1
24,75,belted,dark_lighted,4,N,suv,1
36,40,unrestrained,dusk,23,N,passenger_car,1
54,75,belted,dark_unlighted,4,Y,pickup,4
39,40,belted,daylight,15,N,van,1
57,30,belted,daylight,20,Y,motorcycle,2
84,70,belted,dawn,1,N,motorcycle,3
60,55,belted,dark_lighted,11,N,motorcycle,1
18,75,belted,daylight,13,N,pickup,2
60,75,belted,dark_unlighted,18,N,passenger_car,1
50,70,belted,daylight,7,Y,van,1
32,30,belted,dusk,10,Y,pickup,1
81,70,belted,dark_lighted,17,N,motorcycle,3
39,70,belted,dark_unlighted,23,N,pickup,1
26,40,unrestrained,dusk,9,Y,motorcycle,3
62,75,belted,daylight,2,Y,motorcycle,3
38,65,belted,dawn,4,Y,suv,2
42,65,unrestrained,daylight,12,N,passenger_car,2
59,65,belted,dusk,16,N,pickup,2
27,75,belted,dawn,10,Y,suv,2
46,75,unrestrained,dark_lighted,15,N,suv,3
26,70,belted,dawn,9,N,passenger_car,1
51,65,belted,daylight,16,N,motorcycle,2
35,40,belted,dawn,21,N,passenger_car,1
64,70,belted,dawn,15,N,motorcycle,1
71,70,belted,daylight,3,N,passenger_car,1
29,70,belted,dusk,18,N,van,2
57,65,belted,daylight,15,N,suv,2
80,30,unrestrained,dusk,17,Y,van,2
32,30,belted,dusk,9,Y,pickup,1
61,65,unrestrained,dark_unlighted,20,N,motorcycle,3
70,70,belted,dawn,2,N,pickup,3
27,70,belted,dark_unlighted,12,N,motorcycle,3
18,65,belted,dusk,10,N,passenger_car,2
75,55,belted,dawn,8,N,van,1
17,75,belted,dark_lighted,8,N,passenger_car,2
76,70,unrestrained,dark_unlighted,12,N,motorcycle,5
68,70,belted,dark_lighted,10,Y,pickup,2
64,30,belted,dawn,8,N,suv,1
29,30,belted,dark_unlighted,15,N,motorcycle,2
82,75,belted,dark_lighted,3,N,motorcycle,2
69,65,belted,dark_lighted,25,N,suv,1
78,75,belted,dawn,16,N,pickup,1
26,75,unrestrained,dark_unlighted,4,N,pickup,3
57,40,unrestrained,dark_unlighted,20,Y,suv,4
30,65,belted,dark_lighted,9,N,pickup,2
52,40,belted,dawn,14,N,pickup,2
49,75,belted,dark_unlighted,4,N,passenger_car,1
70,70,belted,daylight,11,Y,van,3
77,55,belted,dawn,8,Y,passenger_car,3
85,65,unrestrained,dawn,9,N,van,2
62,30,belted,dark_unlighted,3,N,suv,2
38,70,unrestrained,dark_lighted,5,N,van,2
53,70,unrestrained,daylight,13,N,van,3
71,40,belted,dark_lighted,11,Y,suv,1
81,40,belted,dark_lighted,12,N,pickup,1
29,40,belted,dark_unlighted,15,N,suv,2
77,40,unrestrained,dark_unlighted,4,Y,pickup,2
45,40,unrestrained,daylight,23,Y,motorcycle,4
51,70,belted,dusk,3,N,pickup,1
66,40,belted,dark_unlighted,24,N,motorcycle,2
21,55,belted,dawn,9,N,suv,1
24,55,belted,dark_lighted,6,Y,pickup,1
55,30,belted,dusk,9,Y,suv,1
17,30,belted,dark_unlighted,6,Y,van,1
40,30,unrestrained,dark_lighted,7,N,passenger_car,2
55,65,belted,dawn,19,Y,passenger_car,2
77,40,belted,dark_unlighted,2,N,motorcycle,2
45,55,belted,dawn,7,Y,pickup,1
51,65,belted,dark_lighted,22,Y,motorcycle,2
74,65,belted,dark_lighted,5,Y,passenger_car,3
31,70,belted,dark_unlighted,10,N,suv,1
18,75,belted,dark_lighted,23,N,pickup,2
86,75,belted,dark_unlighted,12,N,passenger_car,2
44,40,belted,dusk,9,N,pickup,1
82,40,belted,dark_unlighted,13,N,passenger_car,1
39,75,belted,dark_lighted,12,N,van,2
72,65,belted,daylight,13,Y,suv,3
80,75,belted,daylight,22,N,van,2
48,55,belted,dawn,21,N,motorcycle,3
23,70,belted,dusk,17,N,suv,2
27,55,belted,dark_lighted,11,N,passenger_car,1
21,55,belted,daylight,8,Y,motorcycle,3
56,65,unrestrained,dark_lighted,8,Y,suv,3
47,40,unrestrained,dusk,20,N,suv,2
68,30,belted,dusk,10,N,motorcycle,1
33,30,belted,dusk,18,Y,van,1
84,30,belted,dusk,13,Y,suv,1
72,70,belted,dawn,20,Y,van,3
44,75,belted,dusk,18,Y,motorcycle,3
53,65,unrestrained,dark_unlighted,3,N,pickup,4
74,30,belted,dark_unlighted,20,N,passenger_car,2
22,30,belted,dawn,22,N,suv,1
61,55,unrestrained,dusk,14,N,passenger_car,1
55,75,belted,dark_lighted,15,Y,motorcycle,4
35,65,belted,daylight,18,N,pickup,2
71,70,belted,dawn,12,Y,suv,2
24,65,belted,dawn,23,Y,pickup,3
26,75,belted,dark_unlighted,21,N,passenger_car,1
36,40,belted,dusk,20,Y,pickup,1
57,70,unrestrained,daylight,13,Y,motorcycle,4
45,70,belted,daylight,4,Y,passenger_car,2
29,40,belted,daylight,8,N,suv,1
78,40,belted,daylight,16,Y,motorcycle,2
80,30,belted,dusk,13,N,van,2
20,30,belted,dusk,23,N,van,1
35,70,belted,dark_unlighted,24,N,van,1
22,65,belted,daylight,24,Y,motorcycle,2
23,55,belted,dark_lighted,9,Y,van,2
49,75,belted,daylight,4,N,suv,1
85,40,unrestrained,dawn,6,N,van,3
71,65,belted,dark_lighted,11,N,passenger_car,3
19,65,belted,dawn,5,Y,suv,2
24,75,belted,dawn,23,N,van,2
21,65,belted,dark_lighted,18,N,passenger_car,1
72,75,belted,dawn,16,N,van,1
77,65,belted,dawn,14,N,pickup,3
25,40,belted,dusk,13,N,suv,1
40,70,belted,dusk,4,N,suv,1
57,65,unrestrained,daylight,20,Y,van,4
71,75,belted,daylight,24,Y,motorcycle,4
32,70,belted,dawn,6,N,suv,2
73,70,unrestrained,dark_lighted,2,Y,van,3
65,75,unrestrained,dark_lighted,20,N,pickup,2
16,75,belted,dark_lighted,6,N,passenger_car,1
30,65,unrestrained,daylight,21,N,passenger_car,3
31,55,belted,daylight,21,N,passenger_car,1
75,65,belted,dusk,14,N,pickup,3
34,75,unrestrained,dawn,4,N,suv,1
36,75,belted,daylight,23,Y,passenger_car,1
61,75,belted,daylight,23,Y,suv,2
81,30,unrestrained,daylight,13,N,passenger_car,2
31,70,belted,dark_unlighted,19,Y,motorcycle,4
47,65,belted,dusk,1,Y,suv,1
57,55,belted,daylight,4,Y,motorcycle,3
60,30,belted,dawn,10,N,suv,1
77,55,belted,dusk,10,Y,motorcycle,3
22,70,belted,dusk,13,N,pickup,1
45,30,belted,dawn,11,N,suv,1
46,65,belted,dark_lighted,11,N,passenger_car,1
85,70,belted,dawn,22,Y,motorcycle,3
85,70,belted,dusk,19,Y,van,1
22,75,unrestrained,dawn,12,N,pickup,1
20,75,unrestrained,dawn,23,Y,passenger_car,1
79,65,belted,dark_unlighted,7,N,pickup,3
57,30,belted,dark_lighted,1,N,passenger_car,1
42,55,belted,dusk,19,N,van,1
42,55,belted,dusk,18,Y,van,3
40,65,belted,dark_unlighted,3,N,van,1
17,65,belted,dark_unlighted,16,N,van,1
73,70,belted,dawn,15,N,pickup,2
53,75,belted,dusk,21,N,motorcycle,2
86,40,belted,dark_lighted,23,N,motorcycle,2
34,30,belted,dawn,4,Y,pickup,1
77,30,belted,dark_lighted,14,Y,passenger_car,1
67,40,belted,dusk,20,N,suv,1
18,40,unrestrained,daylight,1,N,pickup,2
21,55,belted,dark_lighted,12,N,van,1
74,75,belted,dusk,15,Y,suv,2
77,30,belted,dawn,16,Y,suv,1
84,30,belted,dark_unlighted,24,N,passenger_car,2
60,30,belted,dark_lighted,8,N,passenger_car,1
18,30,unrestrained,daylight,21,Y,suv,2
54,40,belted,dark_unlighted,2,Y,van,3
50,65,belted,dark_lighted,20,N,pickup,1
47,70,belted,dawn,14,N,passenger_car,1
80,70,belted,daylight,2,N,pickup,2
68,55,belted,dark_lighted,4,Y,motorcycle,3
37,55,belted,dark_lighted,12,Y,passenger_car,1
63,65,belted,dark_lighted,4,N,motorcycle,3
32,30,belted,daylight,23,N,suv,1
79,30,belted,dark_unlighted,6,N,pickup,1
22,70,belted,daylight,19,N,pickup,1
81,55,belted,dusk,6,N,suv,1
27,75,belted,dark_lighted,23,N,passenger_car,1
31,65,belted,dawn,4,Y,passenger_car,2
58,30,unrestrained,dark_lighted,15,Y,motorcycle,4
86,75,unrestrained,dark_unlighted,8,N,suv,3
44,70,belted,dark_unlighted,17,N,van,3
84,75,belted,dawn,25,Y,van,3
77,75,belted,dark_unlighted,3,N,suv,3
86,30,belted,dark_unlighted,24,N,pickup,3
59,65,belted,dusk,14,N,pickup,2
17,40,belted,dawn,25,N,motorcycle,2
48,65,unrestrained,dawn,7,N,van,2
53,40,unrestrained,daylight,5,Y,passenger_car,2
61,65,belted,dark_unlighted,24,Y,motorcycle,4
74,55,unrestrained,daylight,8,Y,motorcycle,3
55,65,belted,dark_lighted,17,N,pickup,1
39,30,belted,dark_unlighted,10,Y,pickup,1
71,75,belted,dusk,2,N,passenger_car,1
57,70,belted,dusk,24,Y,pickup,2
83,65,belted,dark_lighted,8,N,motorcycle,2
24,30,belted,dawn,6,N,van,1
82,75,belted,dawn,25,N,suv,3
25,40,belted,dark_lighted,10,N,van,1
51,40,unrestrained,dawn,18,N,passenger_car,2
56,75,unrestrained,dark_lighted,20,N,motorcycle,4
56,40,belted,dark_lighted,5,Y,pickup,1
30,30,belted,dark_unlighted,6,Y,motorcycle,3
75,65,belted,dusk,11,N,pickup,2
64,30,belted,dark_unlighted,12,N,suv,1
40,55,belted,dark_unlighted,16,N,pickup,2
82,30,belted,dusk,7,Y,motorcycle,2
19,65,unrestrained,dark_lighted,19,Y,suv,3
32,75,belted,dawn,25,N,pickup,1
54,75,belted,dark_lighted,10,Y,motorcycle,3
43,40,unrestrained,dark_unlighted,4,Y,suv,3
51,75,belted,dawn,9,Y,motorcycle,4
78,30,belted,dusk,7,N,motorcycle,1
24,65,belted,dark_lighted,4,N,passenger_car,2
19,65,belted,dark_lighted,20,N,passenger_car,2
80,70,belted,dusk,17,N,passenger_car,2
46,75,unrestrained,dusk,10,Y,van,2
30,75,belted,dusk,7,Y,van,3
19,30,belted,dawn,5,Y,passenger_car,1
46,65,belted,dark_unlighted,9,Y,passenger_car,3
74,40,belted,dawn,6,N,van,1
20,55,belted,dawn,3,N,van,1
67,40,belted,dawn,10,Y,motorcycle,2
72,75,belted,dark_lighted,23,Y,van,1
63,70,belted,dawn,22,N,motorcycle,3
59,70,unrestrained,dark_lighted,9,Y,motorcycle,5
45,30,unrestrained,dark_lighted,16,N,van,1
68,75,belted,dusk,19,Y,van,1
24,75,belted,dusk,2,N,van,1
49,75,belted,dawn,15,N,passenger_car,2
83,55,belted,dusk,9,N,motorcycle,2
80,30,unrestrained,dawn,12,Y,suv,4
30,70,unrestrained,dark_unlighted,12,N,motorcycle,3
77,70,unrestrained,daylight,24,N,pickup,3
45,70,belted,dark_lighted,20,Y,passenger_car,1
68,70,belted,dark_unlighted,8,N,passenger_car,1
22,40,unrestrained,dark_unlighted,19,N,pickup,1
57,75,belted,dark_lighted,12,Y,suv,1
55,30,belted,daylight,12,N,suv,2
75,75,belted,dusk,23,N,van,2
48,30,belted,daylight,13,N,suv,1
26,30,belted,dark_lighted,9,N,passenger_car,1
59,40,belted,dark_unlighted,10,N,van,1
51,40,belted,dark_lighted,18,Y,motorcycle,2
22,75,belted,dawn,21,N,suv,2
75,75,unrestrained,dark_lighted,3,N,pickup,2
60,55,belted,daylight,18,N,van,2
31,75,belted,dark_unlighted,4,N,van,1
80,75,unrestrained,dawn,16,Y,pickup,3
58,30,belted,dark_lighted,2,Y,passenger_car,1
40,40,belted,dusk,8,N,pickup,1
37,55,belted,dawn,21,N,pickup,1
25,30,belted,daylight,25,N,passenger_car,1
72,30,belted,dark_lighted,23,N,van,1
43,65,belted,dusk,9,Y,motorcycle,2
21,65,belted,daylight,19,N,motorcycle,2
28,70,unrestrained,dawn,11,N,motorcycle,2
64,30,belted,dawn,13,Y,passenger_car,1
49,40,belted,dusk,20,Y,motorcycle,3
60,70,belted,dawn,16,Y,van,3
28,70,belted,dusk,13,Y,van,2
26,40,belted,dark_unlighted,19,N,van,1
78,75,belted,dark_unlighted,1,Y,pickup,3
57,30,belted,dark_lighted,23,N,pickup,1
81,40,belted,daylight,20,Y,suv,2
27,70,unrestrained,dark_lighted,17,N,suv,3
27,70,unrestrained,daylight,8,Y,passenger_car,3
74,75,belted,dark_lighted,22,Y,motorcycle,2
61,55,belted,dusk,4,N,motorcycle,2
27,75,belted,dusk,21,Y,passenger_car,1
77,70,unrestrained,dark_unlighted,6,N,motorcycle,3
48,40,belted,dark_lighted,15,N,passenger_car,1
61,40,belted,dark_unlighted,13,N,motorcycle,2
58,55,belted,daylight,21,Y,van,2
43,65,belted,dark_unlighted,10,Y,motorcycle,3
48,65,unrestrained,dark_lighted,15,Y,motorcycle,3
23,65,belted,dawn,12,Y,motorcycle,2
26,65,belted,dark_lighted,21,Y,suv,2
84,30,belted,dark_lighted,9,N,van,1
50,55,belted,dusk,19,N,passenger_car,2
48,75,belted,dusk,6,N,passenger_car,1
22,75,unrestrained,dark_lighted,14,N,pickup,1
45,70,belted,dusk,24,Y,passenger_car,3
72,70,belted,dusk,14,N,motorcycle,3
67,70,belted,dark_unlighted,21,Y,motorcycle,3
40,30,belted,daylight,3,N,passenger_car,1
50,70,unrestrained,dawn,19,N,van,2
82,75,belted,daylight,3,N,pickup,1
25,70,belted,dark_lighted,13,Y,motorcycle,3
48,55,belted,dark_unlighted,13,Y,van,2
79,75,belted,dusk,7,N,passenger_car,2
35,40,belted,dark_unlighted,8,Y,pickup,1
69,30,belted,dark_lighted,22,N,passenger_car,1
54,30,belted,dark_lighted,23,N,pickup,1
61,30,belted,dusk,19,Y,passenger_car,2
27,75,unrestrained,dusk,7,Y,pickup,3
42,65,belted,dark_lighted,12,Y,pickup,2
85,40,belted,dark_unlighted,7,Y,suv,1
37,40,belted,dawn,18,N,pickup,1
43,75,belted,daylight,13,Y,van,2
39,55,belted,dusk,6,Y,passenger_car,1
37,30,belted,dusk,18,N,suv,1
74,30,belted,dark_unlighted,10,N,motorcycle,3
68,65,belted,dusk,8,Y,passenger_car,2
33,55,belted,dusk,6,N,van,1
75,30,belted,dawn,19,N,passenger_car,1
77,70,unrestrained,dark_lighted,21,N,passenger_car,1
18,40,belted,dark_unlighted,24,Y,van,1
45,70,unrestrained,dark_unlighted,21,N,van,3
42,75,belted,dark_unlighted,3,Y,motorcycle,4
21,70,unrestrained,dusk,2,Y,motorcycle,3
72,40,belted,daylight,12,N,passenger_car,2
23,70,belted,dawn,14,N,suv,1
53,75,belted,dark_unlighted,6,Y,motorcycle,4
59,75,belted,dawn,22,Y,motorcycle,4
29,40,belted,dusk,23,Y,motorcycle,2
37,70,belted,daylight,11,N,pickup,1
50,40,unrestrained,dark_unlighted,14,N,passenger_car,3
85,65,belted,dark_unlighted,5,N,passenger_car,3
35,40,belted,dark_unlighted,17,Y,van,1
51,30,unrestrained,dark_unlighted,16,Y,passenger_car,2
77,30,belted,dark_unlighted,20,Y,motorcycle,2
45,75,belted,dusk,19,N,van,1
18,75,belted,daylight,3,Y,passenger_car,1
35,70,unrestrained,dark_lighted,17,N,passenger_car,1
43,65,unrestrained,dawn,16,Y,motorcycle,3
16,40,belted,daylight,8,N,motorcycle,2
76,65,belted,dusk,7,N,suv,2
41,30,belted,dark_unlighted,6,Y,van,3
77,40,unrestrained,dawn,14,Y,van,3
26,70,belted,daylight,4,N,motorcycle,1
38,70,belted,dusk,18,Y,passenger_car,1
32,75,belted,daylight,23,N,motorcycle,1
26,40,belted,dusk,8,N,pickup,1
80,70,belted,dawn,18,N,passenger_car,1
43,70,belted,daylight,7,N,motorcycle,1
81,65,unrestrained,dark_unlighted,17,N,van,3
32,55,belted,dawn,15,N,van,2
81,55,belted,daylight,14,N,passenger_car,1
43,70,belted,dark_lighted,7,Y,pickup,1
39,30,belted,dark_unlighted,14,Y,pickup,3
48,65,belted,dusk,11,N,motorcycle,3
74,40,belted,dark_unlighted,16,N,motorcycle,1
28,65,belted,dusk,3,N,van,2
61,30,belted,daylight,15,N,passenger_car,1
70,55,belted,dark_lighted,4,Y,passenger_car,2
49,40,belted,daylight,15,Y,motorcycle,3
58,40,belted,dawn,20,N,passenger_car,1
75,30,belted,dawn,24,N,pickup,2
17,55,belted,dark_lighted,24,N,pickup,1
23,55,belted,dark_unlighted,9,N,passenger_car,1
48,30,belted,dark_unlighted,1,N,motorcycle,2
50,30,belted,dark_lighted,16,N,passenger_car,1
59,75,belted,daylight,19,N,pickup,1
74,70,belted,dawn,8,N,suv,2
35,40,unrestrained,dark_lighted,5,Y,van,1
36,40,belted,dark_unlighted,24,N,passenger_car,1
64,75,belted,dusk,12,Y,pickup,3
23,55,belted,daylight,5,Y,suv,1
66,65,unrestrained,dusk,18,N,van,3
58,75,belted,dawn,3,N,passenger_car,1
35,70,belted,dawn,3,N,pickup,1
28,70,belted,dark_unlighted,6,N,motorcycle,2
61,65,belted,daylight,19,N,suv,1
45,40,belted,dawn,2,N,van,1
23,70,unrestrained,dark_unlighted,2,N,passenger_car,3
31,30,belted,dawn,23,Y,passenger_car,1
57,65,belted,dark_unlighted,12,N,motorcycle,3
53,75,belted,daylight,25,Y,van,2
69,40,belted,dusk,5,N,passenger_car,1
24,30,belted,dusk,14,Y,motorcycle,2
57,40,unrestrained,dark_unlighted,20,Y,motorcycle,3
85,40,belted,dusk,8,N,passenger_car,1
37,55,belted,dusk,7,N,passenger_car,1
50,65,belted,dark_lighted,13,N,pickup,1
28,55,belted,dark_unlighted,13,N,pickup,2
56,30,belted,daylight,20,N,pickup,1
74,55,belted,dawn,16,Y,pickup,2
17,40,unrestrained,dusk,16,Y,passenger_car,3
32,40,belted,dark_unlighted,3,Y,passenger_car,3
69,70,belted,dusk,20,N,van,2
47,70,belted,dark_lighted,12,N,suv,1
40,55,belted,dark_unlighted,25,N,passenger_car,1
50,55,belted,dark_unlighted,9,N,motorcycle,2
59,75,belted,daylight,22,N,motorcycle,3
58,30,belted,dark_lighted,6,N,suv,1
54,65,unrestrained,dawn,5,N,suv,2
83,70,belted,dusk,13,N,motorcycle,3
55,40,unrestrained,dawn,14,N,suv,3
59,70,belted,dark_unlighted,21,Y,passenger_car,2
49,75,belted,dark_unlighted,10,N,pickup,1
84,55,belted,dark_unlighted,19,N,motorcycle,2
36,40,belted,dusk,8,N,suv,1
56,40,unrestrained,daylight,5,N,passenger_car,1
70,40,unrestrained,dark_lighted,16,N,pickup,1
41,70,belted,daylight,15,Y,van,3
74,40,unrestrained,dawn,12,Y,van,2
23,65,unrestrained,dark_lighted,15,N,van,2
86,65,belted,dark_lighted,17,N,van,1
84,40,belted,daylight,12,N,passenger_car,2
55,75,belted,dawn,23,N,motorcycle,2
74,65,belted,dark_lighted,17,N,van,2
37,65,belted,dark_lighted,7,N,pickup,1
59,55,unrestrained,dark_lighted,23,N,pickup,3
17,40,unrestrained,dark_unlighted,15,N,motorcycle,2
64,30,belted,dusk,16,Y,suv,2
75,55,belted,dark_unlighted,25,N,suv,1
71,30,belted,dark_unlighted,9,N,suv,2
36,40,belted,dawn,2,N,motorcycle,2
33,70,belted,dawn,19,Y,van,2
85,70,belted,dark_unlighted,14,Y,motorcycle,5
